CITY_CODE,CITY_NAME,CITY_COMMON_NAME,COUNTRY_CODE,COUNTRY_NAME,REGION,SUBREGION,LATITUDE,LONGITUDE,EFFECTIVE,OBSOLETE
GH040,Gharbiya Governorate,Gharbiya Governorate,4500,Egypt,Africa,Northern Africa,30.9,31,,0
GH010,Ghardaia,Ghardaia,120,Algeria,Africa,Northern Africa,31.0833,3.16667,,0
GH020,Gharm,Gharm,7614,Tajikistan,Asia,Central Asia,39.0287,70.37446,,0
GH010,Ghazni,Ghazni,60,Afghanistan,Asia,Southern Asia,33.3333,67.75,,0
GH030,Ghor,Ghor,60,Afghanistan,Asia,Southern Asia,34.5251,65.254875,,0
GH010,Ghorahi. Dang District,Ghorahi. Dang District,2970,Nepal,Asia,Southern Asia,28.1168,82.31712,,0
GH010,Ghorasal,Ghorasal,5070,Bangladesh,Asia,Southern Asia,23.9413,90.63035,,0
GI011,Giamaika,Giamaika,2737,Eritrea,Africa,Sub-Saharan Africa,,,,0
GI010,Giar,Giar,9400,Yemen,Asia,Western Asia,14.8173,43.09279,,0
GI030,Gibeon,Gibeon,6980,Namibia,Africa,Sub-Saharan Africa,-25.1333,17.76667,,0
GI010,Gibraltar,Gibraltar,6060,Gibraltar,Europe,Southern Europe,36.1447,-5.352568,,0
GI610,Gigante,Gigante,930,Colombia,Americas,Latin America and the Caribbean,2.3867,-75.6578,,0
GI010,Gikongoro,Gikongoro,3750,Rwanda,Africa,Sub-Saharan Africa,-2.5,29.5,,0
GI210,Gilgil,Gilgil,2400,Kenya,Africa,Sub-Saharan Africa,-0.2167,36.26666667,,0
GI010,Gilgit,Gilgit,3300,Pakistan,Asia,Southern Asia,35.9211,74.315833,,0
GI010,Ginchi,Ginchi,1410,Ethiopia,Africa,Sub-Saharan Africa,9.0333,38.15,,0
GI010,Gisan,Gisan,3780,Saudi Arabia,Asia,Western Asia,16.8892,42.561111,,0
GI070,Gisborne,Gisborne,3090,New Zealand,Oceania,Australia and New Zealand,-38.65,178,,0
GI015,Gisenye,Gisenyi,3750,Rwanda,Africa,Sub-Saharan Africa,-1.6935,29.259847,,0
GI025,Gisozi/Karuzi,Gisozi/Karuzi,610,Burundi,Africa,Sub-Saharan Africa,-3.125,30.13333,,0
GI050,Gitarama,Gitarama,3750,Rwanda,Africa,Sub-Saharan Africa,-2,29.58333,,0
GI020,Gitega,Gitega,610,Burundi,Africa,Sub-Saharan Africa,-3.4264,29.930793,2021,0
GI091,Giyani,Giyani,3930,South Africa,Africa,Sub-Saharan Africa,-23.3025,30.71868,,0
GI100,Giza,Giza,4500,Egypt,Africa,Northern Africa,29.9978,31.05286,,0
GJ110,Gjilan,Gjilan,8300,Kosovo (UN administered province of Serbia),Europe,Southern Europe,42.46045,21.46986,,0
GJ025,Gjirokaster,Gjirokaster,90,Albania,Europe,Southern Europe,40.2167,20.2,,0
GL196,Glasgow,Glasgow,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,55.858,-4.259,,0
GL020,Glenisla,Glenisla,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,56.7333,-3.28333,,0
GL038,Glina,Glina,1676,Croatia,Europe,Southern Europe,45.3333,16.083333,,0
GL197,Gloucestershire,Gloucestershire,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,51.8333,-2.166666667,,0
GN010,Gnjilane,Gnjilane,4950,Serbia,Europe,Southern Europe,42.4604,21.46986,,0
GN011,Gnjilane,Gnjilane,8300,Kosovo (UN administered province of Serbia),Europe,Southern Europe,42.4608,21.46716,,0
GO030,Gode,Gode,1410,Ethiopia,Africa,Sub-Saharan Africa,5.9506,43.551855,,0
GO040,Gojam,Gojam,1410,Ethiopia,Africa,Sub-Saharan Africa,11.1833,39.9,,0
GO060,Gokarna,Gokarna,2040,India,Asia,Southern Asia,14.55,74.31667,,0
GO660,Gokmachar,Gok Machar,4021,South Sudan,Africa,Sub-Saharan Africa,9.2167,26.863445,2023,0
GO020,Golan Heights,Golan Heights,4321,State of Palestine,Asia,Western Asia,32.9048,35.80725,2019,0
GO772,Golo,Golo,4020,Sudan,Africa,Northern Africa,13.1936,23.652395,2023,0
GO034,Goma,Goma,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-1.6666,29.225649,2021,0
GO020,Gombe,Gombe,3210,Nigeria,Africa,Sub-Saharan Africa,10.25,11.16667,,0
GO010,Gonaives,Gonaives,1830,Haiti,Americas,Latin America and the Caribbean,19.4461,-72.688431,2019,0
GO050,Gondar,Gondar,1410,Ethiopia,Africa,Sub-Saharan Africa,12.6,37.46667,,0
GO070,Goram-Goram,Gorom-Gorom,4590,Burkina Faso,Africa,Sub-Saharan Africa,14.45,-0.233333,,0
GO070,Gorazde,Gorazde,1367,Bosnia and Herzegovina,Europe,Southern Europe,43.668,18.97564,,0
GO070,Gordofan,Kurdufan,4020,Sudan,Africa,Northern Africa,14.6833,29.93333,,0
GO080,Gore,Gore,810,Chad,Africa,Sub-Saharan Africa,7.9273,16.632749,2021,0
GO050,Gori,Gori,3167,Georgia,Asia,Western Asia,42.0706,44.95528,,0
GO918,Goris,Goris,1075,Armenia,Asia,Western Asia,39.5024,46.33636,,0
GO010,Gorizia,Gorizia,2220,Italy,Europe,Southern Europe,45.9833,8.74885,,0
GO070,Gorkha,Gorkha,2970,Nepal,Asia,Southern Asia,28.0024,84.62009,,0
GO010,Goroka,Goroka,6490,Papua New Guinea,Oceania,Melanesia,-6.0834,145.38735,,0
GO782,Gothenburg,Gothenburg,4110,Sweden,Europe,Northern Europe,57.7061,11.95361111,,0
GO100,Goz Beida,Goz Beida,810,Chad,Africa,Sub-Saharan Africa,12.2252,21.410782,2021,0
GR010,Grabo,Grabo,2250,Côte d'Ivoire,Africa,Sub-Saharan Africa,4.9204,-7.49562,,0
GD010,Gracias a Dios,Gracias a Dios,1860,Honduras,Americas,Latin America and the Caribbean,15.25,-84.33333,,0
GR952,Gradignan,Gradignan,1470,France,Europe,Western Europe,44.7725,-0.615555556,,0
GR010,Graida,Gereida,4020,Sudan,Africa,Northern Africa,11.2754,25.14026,,0
GB020,Grand Bassa,Grand Bassa,2550,Liberia,Africa,Sub-Saharan Africa,6.2333,-9.83333,,0
GR038,Grand Bassam,Grand Bassam,2250,Côte d'Ivoire,Africa,Sub-Saharan Africa,5.2128,-3.743198,,0
GC010,Grand Cape Mount,Grand Cape Mount,2550,Liberia,Africa,Sub-Saharan Africa,7.1333,-11.05,,0
GR050,Grand Cayman,Grand Cayman,6150,Cayman Islands,Americas,Latin America and the Caribbean,19.3348,-81.2487,,0
GR216,Grand Lancy,Grand Lancy,5750,Switzerland,Europe,Western Europe,46.2,6.149985,,0
GR010,Grande Comore,Grande Comore,6620,Comoros,Africa,Sub-Saharan Africa,-11.5833,43.33333,,0
GR050,Grandgoave,Grand-Goave,1830,Haiti,Americas,Latin America and the Caribbean,18.4259,-72.76995,,0
GR080,Greater Mussayib,Musayyib,2130,Iraq,Asia,Western Asia,32.784,44.27662,,0
GR698,Greater Noida,Greater Noida,2040,India,Asia,Southern Asia,28.4962,77.536011,,0
GV010,Greenville,Greenville,2550,Liberia,Africa,Sub-Saharan Africa,5.0149,-9.0384,,0
GR090,Greenwich,Greenwich,4560,United States of America,Americas,Northern America,41.0389,-73.61388889,,0
GR010,Gri-Gri,Gri-Gri,1830,Haiti,Americas,Latin America and the Caribbean,17.55,-72.25,,0
GR184,Grilly,Grilly,1470,France,Europe,Western Europe,46.3306,6.115,,0
GR035,Grimari,Grimari,750,Central African Republic,Africa,Sub-Saharan Africa,5.7395,20.05564,,0
GR009,Groningen,Groningen,3000,Netherlands,Europe,Western Europe,53.2186,6.567222,,0
GR062,Grootfonte,Grootfontein,6980,Namibia,Africa,Sub-Saharan Africa,-19.5766,18.110017,,0
GU060,Guadalajara,Guadalajara,2850,Mexico,Americas,Latin America and the Caribbean,32.5457,-114.86495,,0
GU010,Guajira,Guajira,930,Colombia,Americas,Latin America and the Caribbean,11.5446,-72.906975,,0
GU010,Guanajuato,Guanajuato,2850,Mexico,Americas,Latin America and the Caribbean,21,-101,,0
GU010,Guanambi,Guanambi,540,Brazil,Americas,Latin America and the Caribbean,-14.2233,-42.78139,,0
GU021,Guangdong,Guangdong,860,China,Asia,Eastern Asia,23.5,113.25,,0
GU031,Guangzhou,Guangzhou,860,China,Asia,Eastern Asia,23.1291,113.264381,,0
GU011,Guantanamo,Guantanamo,1050,Cuba,Americas,Latin America and the Caribbean,20.145,-75.20725,,0
GU015,Guapi,Guapi,930,Colombia,Americas,Latin America and the Caribbean,10.2667,-74.88333,,0
GU266,Guaranda,Guaranda,1350,Ecuador,Americas,Latin America and the Caribbean,-1.605556,-79.003056,,0
GU080,Guasdualito,Guasdualito,4710,Venezuela,Americas,Latin America and the Caribbean,7.2424,-70.732343,2019,0
GU010,Guatemala City,Guatemala City,1680,Guatemala,Americas,Latin America and the Caribbean,14.6231,-90.518284,2019,0
GU020,Guayaquil,Guayaquil,1350,Ecuador,Americas,Latin America and the Caribbean,-2.1933,-79.892018,2019,0
GU020,Gueckedou,Gueckedou,1770,Guinea,Africa,Sub-Saharan Africa,8.5719,-10.14917,,0
GU030,Guede,Guede,3810,Senegal,Africa,Sub-Saharan Africa,16.5384,-14.80412,,0
GU020,Guelengdeng,Guelengdeng,810,Chad,Africa,Sub-Saharan Africa,10.9176,15.55011,,0
GU658,Guelmim,Guelmim,2910,Morocco,Africa,Northern Africa,28.9833,-10.066667,,0
GU090,Guereda,Guereda,810,Chad,Africa,Sub-Saharan Africa,14.5095,22.085792,,0
GU020,Guerou,Guerou,2820,Mauritania,Africa,Sub-Saharan Africa,16.8177,-11.8359,,0
GU020,Guerrero,Guerrero,2850,Mexico,Americas,Latin America and the Caribbean,17.6667,-100,,0
GU040,Guiglo,Guiglo,2250,Côte d'Ivoire,Africa,Sub-Saharan Africa,6.5463,-7.498275,2021,0
GU338,Guildford,Guildford,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,51.2354,-0.5746,,0
GU030,Guimaraes,Guimaraes,3480,Portugal,Europe,Southern Europe,41.4416,-8.294414,,0
GU050,Guinobatan,Guinobatan,3420,Philippines,Asia,South-eastern Asia,10.0608,124.37774,,0
GU040,Gujranwala,Gujranwala,3300,Pakistan,Asia,Southern Asia,32.2738,72.93751,,0
GU570,Gulariya,Gulariya,2970,Nepal,Asia,Southern Asia,28.8167,80.4833,,0
GU050,Gulu,Gulu,4380,Uganda,Africa,Sub-Saharan Africa,2.7702,32.304424,2021,0
GU010,Gunung Sitoli,Gunung Sitoli,2070,Indonesia,Asia,South-eastern Asia,1.2833,97.6,,0
GU010,Gurue,Gurue,6890,Mozambique,Africa,Sub-Saharan Africa,-15.4669,36.97778,,0
GU050,Gurugram,Gurugram,2040,India,Asia,Southern Asia,28.456,77.029,,0
GU054,Guruve,Guruve,6260,Zimbabwe,Africa,Sub-Saharan Africa,-16.6575,30.70301,,0
GU020,Gusau,Gusau,3210,Nigeria,Africa,Sub-Saharan Africa,13.3932,5.16492,,0
GO010,Guwahati,Guwahati,2040,India,Asia,Southern Asia,26.1844,91.745791,,0
GW020,Gweru,Gweru,6260,Zimbabwe,Africa,Sub-Saharan Africa,-19.25,29.58333,,0
GW030,Gwoza,Gwoza,3210,Nigeria,Africa,Sub-Saharan Africa,11.0861,13.691389,,0
GY010,Gyumri,Gyumri,1075,Armenia,Asia,Western Asia,40.7942,43.84528,,0
HA050,Ha Long City,Ha Long City,5690,Viet Nam,Asia,South-eastern Asia,20.9511,107.08,,0
HA010,Haapai,Haapai,6340,Tonga,Oceania,Polynesia,-19.7833,-174.45,,0
HA111,Habila,Habila,4020,Sudan,Africa,Northern Africa,14.2367,22.87133,,0
HA090,Habillah,Habillah,4020,Sudan,Africa,Northern Africa,12.6366,22.591464,,0
HE010,Hadjer Hadid,Hadjer Hadid,810,Chad,Africa,Sub-Saharan Africa,13.4405,21.663164,,0
HA010,Hag Abdalla,Hag Abdalla,4020,Sudan,Africa,Northern Africa,13.9667,33.58333,,0
HA031,Hagadera,Hagadera,2400,Kenya,Africa,Sub-Saharan Africa,0.0004,40.3721,,0
HA459,Hagerstown,Hagerstown,4560,United States of America,Americas,Northern America,39.6417,-77.71972222,,0
HA040,Hai,Hai,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-3.1667,37.16667,,0
HA010,Haifa,Haifa,2190,Israel,Asia,Western Asia,32.5833,35,,0
HA040,Haiphong,Haiphong,5690,Viet Nam,Asia,South-eastern Asia,20.8,106.66667,,0
HA011,Hajjah,Hajjah,9400,Yemen,Asia,Western Asia,15.695,43.5975,,0
HA010,Hakha,Hakha,600,Myanmar,Asia,South-eastern Asia,22.6418,93.60861,,0
HA030,Hakma,Hakma,3780,Saudi Arabia,Asia,Western Asia,23.1,45.6,,0
HA030,Haldawni,Haldwani,2040,India,Asia,Southern Asia,29.2225,79.5286,,0
HA010,Halifax,Halifax,720,Canada,Americas,Northern America,44.646,-63.57333,,0
HA009,Halima,Halima,4021,South Sudan,Africa,Sub-Saharan Africa,6.85,33.6,,0
HA009,Halima,Halima,4020,Sudan,Africa,Northern Africa,15.7705,32.5623,,0
HA030,Hama,Hama,4140,Syrian Arab Republic,Asia,Western Asia,35.2333,37.2,,0
HA030,Hamburg,Hamburg,5250,Germany,Europe,Western Europe,53.5753,10.015332,,0
HA010,Hamilton,Hamilton,6050,Bermuda,Americas,Northern America,32.2933,-64.78063,,0
HA030,Hangzhou,Hangzhou,860,China,Asia,Eastern Asia,30.267,120.153,,0
HA060,Hanoi,Hanoi,5690,Viet Nam,Asia,South-eastern Asia,21.0245,105.841167,2020,0
HA901,Hanover,Hanover,5250,Germany,Europe,Western Europe,52.3744,9.738611,,0
HA992,Hanover,Hanover,4560,United States of America,Americas,Northern America,43.7023545,-72.2892164,,0
HA010,Haradh,Harad,9400,Yemen,Asia,Western Asia,16.4027,43.060892,,0
HA060,Harar,Harar,1410,Ethiopia,Africa,Sub-Saharan Africa,9.3139,42.11815,,0
HA010,Harare,Harare,6260,Zimbabwe,Africa,Sub-Saharan Africa,-17.8293,31.05069,2021,0
HA010,Haraze,Haraze,810,Chad,Africa,Sub-Saharan Africa,9.9443,20.900795,,0
HA020,Harbel,Harbel,2550,Liberia,Africa,Sub-Saharan Africa,6.2468,-10.35642,,0
HA020,Hargeisa,Hargeisa,3920,Somalia,Africa,Sub-Saharan Africa,9.5617,44.061797,2021,0
HA070,Haripur/Hazara,Haripur,3300,Pakistan,Asia,Southern Asia,33.9944,72.933498,,0
HA010,Harper,Harper,2550,Liberia,Africa,Sub-Saharan Africa,4.377,-7.714067,,0
HA060,Haskanita,Haskanita,4020,Sudan,Africa,Northern Africa,13.6247,27.188187,,0
HA070,Hat Yai,Hat Yai,4200,Thailand,Asia,South-eastern Asia,10.067,98.70063,,0
HA080,Hatauda,Hatauda,2970,Nepal,Asia,Southern Asia,29.0733,80.95106,,0
HA020,Hatay,Hatay,4350,Türkiye,Asia,Western Asia,36.2027,36.160245,,0
HA010,Havana,Havana,1050,Cuba,Americas,Latin America and the Caribbean,23.138,-82.365861,2021,0
HA012,Hawthorne,Hawthorne,270,Australia,Oceania,Australia and New Zealand,-27.4179,153.07809,,0
HA010,Haydarpasa,Haydarpasa,4350,Türkiye,Asia,Western Asia,40.9667,29.03333,,0
HE010,Hebden Bridge,Hebden Bridge,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,53.7409,-2.01337,,0
HE020,Hebron,Hebron,4321,State of Palestine,Asia,Western Asia,31.5236,35.093689,,0
HE020,Hebron,Hebron,0,,Asia,Western Asia,31.5294,35.0938,,0
HE030,Hefei,Hefei,860,China,Asia,Eastern Asia,24.2895,99.6665,,0
HE010,Helsinki,Helsinki,1440,Finland,Europe,Northern Europe,60.1695,24.93545,,0
HE070,Herat,Herat,60,Afghanistan,Asia,Southern Asia,34.3458,62.207891,2021,0
HE070,Hermosillo,Hermosillo,2850,Mexico,Americas,Latin America and the Caribbean,32.511,-114.92278,,0
HE985,Hertfordshire,Hertfordshire,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,51.701,-0.034,,0
HE060,Hetauda,Hetauda,2970,Nepal,Asia,Southern Asia,27.4284,85.03219,,0
HI010,Hinche,Hinche,1830,Haiti,Americas,Latin America and the Caribbean,19.1445,-72.00875,,0
HI010,Hindang Leyte,Hindang,3420,Philippines,Asia,South-eastern Asia,11.6167,125.43333,,0
HI620,Hindhead,Hindhead,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,51.1138,-0.73351,,0
HI071,Hiran,Hiran,3920,Somalia,Africa,Sub-Saharan Africa,4,45.5,,0
HI010,Hiroshima,Hiroshima,2310,Japan,Asia,Eastern Asia,34.4,132.449995,,0
HL010,Hlatikulu,Hlatikulu,4030,Eswatini,Africa,Sub-Saharan Africa,-26.9792,31.32444,,0
HO000,Ho,Ho,1620,Ghana,Africa,Sub-Saharan Africa,6.6008,0.4713,,0
HO008,Ho Chi Minh City,Ho Chi Minh City,5690,Viet Nam,Asia,South-eastern Asia,10.8233,106.62978,2020,0
HO800,Hobart,Hobart,270,Australia,Oceania,Australia and New Zealand,-42.8825088,147.3281233,,0
HO589,Hobo,Hobo,930,Colombia,Americas,Latin America and the Caribbean,2.5833,-75.45,,0
HB010,Hobyo,Hobyo,3920,Somalia,Africa,Sub-Saharan Africa,5.3505,48.5268,,0
HO022,Hoddur,Hudur,3920,Somalia,Africa,Sub-Saharan Africa,4.12,43.887778,,0
HO010,Hodeidah,Hodeidah,9400,Yemen,Asia,Western Asia,14.7979,42.954487,2021,0
HO050,Hohoe,Hohoe,1620,Ghana,Africa,Sub-Saharan Africa,7.1518,0.47362,,0
HO020,Hoima,Hoima,4380,Uganda,Africa,Sub-Saharan Africa,1.431,31.352506,2021,0
HO010,Hola,Hola,2400,Kenya,Africa,Sub-Saharan Africa,-1.4945,40.06117,,0
HO070,Holetta,Holetta,1410,Ethiopia,Africa,Sub-Saharan Africa,9.0667,38.5,,0
HO010,Holguin,Holguin,1050,Cuba,Americas,Latin America and the Caribbean,20.75,-75.91667,,0
HO010,Homs,Homs,4140,Syrian Arab Republic,Asia,Western Asia,34.7268,36.723381,2021,0
HO010,Hong Kong,Hong Kong,860,China,Asia,Eastern Asia,22.2792,114.156838,,0
HO010,Honiara,Honiara,6310,Solomon Islands,Oceania,Melanesia,-9.4333,159.949991,2020,0
HO040,Honolulu,Honolulu,4560,United States of America,Americas,Northern America,21.2891,-157.71734,,0
HO159,Houeto,Houeto,1170,Benin,Africa,Sub-Saharan Africa,7.0514,1.98909,,0
HO010,Houston,Houston,4560,United States of America,Americas,Northern America,29.7589,-95.367695,,0
HO840,Hove,Hove,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,50.8279,-0.168749,,0
HP010,Hpa-An,Hpa-An,600,Myanmar,Asia,South-eastern Asia,16.8895,97.63482,2020,0
HS760,Hsi Hseng,Hsi Hseng,600,Myanmar,Asia,South-eastern Asia,20.15,97.25,,0
HU040,Hua Hin,Hua Hin,4200,Thailand,Asia,South-eastern Asia,12.5706,99.95876,,0
HU040,Huamachuco,Huamachuco,3390,Peru,Americas,Latin America and the Caribbean,-12.055,-75.58778,,0
HU010,Huambo,Huambo,6810,Angola,Africa,Sub-Saharan Africa,-12.5,15.66667,,0
HU010,Huancavelica,Huancavelica,3390,Peru,Americas,Latin America and the Caribbean,-13,-75,,0
HU050,Huancayo,Huancayo,3390,Peru,Americas,Latin America and the Caribbean,-13.9319,-72.15639,,0
HU010,Huangshan,Huangshan,860,China,Asia,Eastern Asia,30.0606,118.16,,0
HU060,Huanuco,Huanuco,3390,Peru,Americas,Latin America and the Caribbean,-9.5,-76,,0
HU020,Huaquillas,Huaquillas,1350,Ecuador,Americas,Latin America and the Caribbean,-3.4814,-80.243207,2020,0
HU070,Huaraz,Huaraz,3390,Peru,Americas,Latin America and the Caribbean,-9.5278,-77.52778,,0
HU020,Hubei,Hubei,860,China,Asia,Eastern Asia,31,112.25,,0
HU020,Hue,Hue,5690,Viet Nam,Asia,South-eastern Asia,16.3333,107.58333,,0
HU010,Huehuetenango,Huehuetenango,1680,Guatemala,Americas,Latin America and the Caribbean,15.6667,-91.58333,,0
HU010,Humenne,Humenne,7340,Slovakia,Europe,Eastern Europe,48.9371,21.91625,,0
HU052,Humera,Humera,1410,Ethiopia,Africa,Sub-Saharan Africa,14.2906,36.60808,,0
HU040,Hung-Loc,Hung-Loc,5690,Viet Nam,Asia,South-eastern Asia,10.948,106.69763,,0
HU050,Huningue,Huningue,1470,France,Europe,Western Europe,47.6048,7.57782,,0
HU010,Hurghada,Hurghada,4500,Egypt,Africa,Northern Africa,27.2405,33.826783,,0
HU011,Hurungwe,Hurungwe,6260,Zimbabwe,Africa,Sub-Saharan Africa,-16.5,29.5,,0
HU010,Huye,Huye,3750,Rwanda,Africa,Sub-Saharan Africa,-2.5805,29.716,2021,0
HW010,Hwange,Hwange,6260,Zimbabwe,Africa,Sub-Saharan Africa,-18.3645,26.49877,,0
HY020,Hyderabad,Hyderabad,3300,Pakistan,Asia,Southern Asia,25.3801,68.375027,2021,0
HY140,Hyderabad,Hyderabad,2040,India,Asia,Southern Asia,17.365,78.474201,2021,0
IA028,Iasi,Iasi,3660,Romania,Europe,Eastern Europe,47.1556,27.59138889,,0
IB070,Ibadan,Ibadan,3210,Nigeria,Africa,Sub-Saharan Africa,7.3772,3.897659,,0
IB010,Ibague,Ibague,930,Colombia,Americas,Latin America and the Caribbean,4.4369,-75.225321,,0
IB025,Ibarra,Ibarra,1350,Ecuador,Americas,Latin America and the Caribbean,0.3478,-78.117356,2019,0
IB010,Ibb,Ibb,9400,Yemen,Asia,Western Asia,13.9702,44.177938,2021,0
IB010,Ibba,Ibba,4020,Sudan,Africa,Northern Africa,7.2737,28.68223,,0
IB010,Ibba,Ibba,4021,South Sudan,Africa,Sub-Saharan Africa,7.2737,28.68223,,0
IC050,Icononzo,Icononzo,930,Colombia,Americas,Latin America and the Caribbean,4.1776,-74.532841,2019,0
ID030,Idd El Fursan,Idd El Fursan,4020,Sudan,Africa,Northern Africa,11.5626,24.318243,,0
ID020,Idd El Ghanam,Idd El Ghanam,4020,Sudan,Africa,Northern Africa,11.4833,24.35,,0
ID010,Idleb,Idleb,4140,Syrian Arab Republic,Asia,Western Asia,35.7667,36.66667,,0
IF080,Ife,Ife,3210,Nigeria,Africa,Sub-Saharan Africa,6.7784,4.03386,,0
IF010,Ifugao,Ifugao,3420,Philippines,Asia,South-eastern Asia,16.5195,121.4415,,0
IG010,Iganga,Iganga,4380,Uganda,Africa,Sub-Saharan Africa,1.1667,33.05,,0
IG010,Igboho,Igboho,3210,Nigeria,Africa,Sub-Saharan Africa,8.8333,3.75,,0
IG015,Igbokoda,Igbokoda,3210,Nigeria,Africa,Sub-Saharan Africa,6.3496,4.80326,,0
IG010,Iguig. Cagayan,Iguig. Cagayan,3420,Philippines,Asia,South-eastern Asia,17.7506,121.73645,,0
IG010,Igurusi,Igurusi,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-8.85,33.85,,0
IK020,Ikeja,Ikeja,3210,Nigeria,Africa,Sub-Saharan Africa,6.95,3.23333,,0
IK010,Ikot-Abasi,Ikot-Abasi,3210,Nigeria,Africa,Sub-Saharan Africa,5.0021,8.003,,0
IL005,Ilagan. Isabela,Ilagan. Isabela,3420,Philippines,Asia,South-eastern Asia,17.1667,122.06667,,0
IL010,Ilam,Ilam,2970,Nepal,Asia,Southern Asia,26.9084,87.923491,,0
IL010,Ile De Maio,Maio,6820,Cape Verde,Africa,Sub-Saharan Africa,15.2167,-23.16667,,0
IL030,Ilebo,Ilebo,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-4.3311,20.58638,,0
IL010,Ilha De Inhaca,Inhaca,6890,Mozambique,Africa,Sub-Saharan Africa,-26.0076,32.93281,,0
IL020,Ilha De Mocambi,Ilha de Mocambique,6890,Mozambique,Africa,Sub-Saharan Africa,-15.0342,40.73583,,0
IL060,Iligan,Iligan,3420,Philippines,Asia,South-eastern Asia,8.2282,124.241146,,0
IL252,Illinois,Illinois,4560,United States of America,Americas,Northern America,41.2782,-88.380238,,0
IL050,Illubabor,Illubabor,1410,Ethiopia,Africa,Sub-Saharan Africa,8.2753,35.75596,,0
IL010,Iloilo,Iloilo,3420,Philippines,Asia,South-eastern Asia,6.5478,124.78951,,0
IL789,Iloilo City,Iloilo City,3420,Philippines,Asia,South-eastern Asia,10.6858,122.5117,,0
IL040,Ilonga,Ilonga,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-9.0667,36.85,,0
IL090,Ilorin,Ilorin,3210,Nigeria,Africa,Sub-Saharan Africa,10.8819,4.00716,,0
IM020,Imishli,Imishli,1092,Azerbaijan,Asia,Western Asia,39.8333,48.08333,,0
IM010,Impfondo,Impfondo,3380,Republic of the Congo,Africa,Sub-Saharan Africa,1.618,18.05981,,0
IN010,Inaruwa,Inaruwa,2970,Nepal,Asia,Southern Asia,26.4886,86.69149,,0
IN020,Incheon,Incheon,5670,Republic of Korea,Asia,Eastern Asia,37.4565,126.705141,,0
IN865,Indianapolis,Indianapolis,4560,United States of America,Americas,Northern America,39.768,-86.15808889,,0
IM010,Inhambane,Inhambane,6890,Mozambique,Africa,Sub-Saharan Africa,-23,34.5,,0
IN030,Innsbruck,Innsbruck,300,Austria,Europe,Western Europe,47.2,11.38333,,0
IN010,Inoni-Falaise,Inoni-Falaise,3380,Republic of the Congo,Africa,Sub-Saharan Africa,3.0303,15.6575,,0
LO010,Ioannina,Ioannina,1650,Greece,Europe,Southern Europe,39.6675,20.85083,,0
IP010,Ipiales,Ipiales,930,Colombia,Americas,Latin America and the Caribbean,0.8302,-77.64959,,0
IP020,Ipoh,Ipoh,2700,Malaysia,Asia,South-eastern Asia,4.5594,101.0484,,0
IP010,Ippy,Ippy,750,Central African Republic,Africa,Sub-Saharan Africa,6.2679,21.22468,,0
IP075,Ipswich,Ipswich,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,52.0548,1.157463,,0
